voter_id,photo_reference,first_name,last_name,age,age_group,gender,district,constituency,polling_station_id,booth_number,registration_status,processing_status,verification_status,verification_timestamp,processing_timestamp,queue_time_minutes,processing_time_minutes,anomaly_type
VOTER000149,synthetic://voter/000149.svg,Anika,Mehta,20,18-24,Female,District-09,CONST-049,PS-049,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:38:00,2.09,12.03,
VOTER000150,synthetic://voter/000150.svg,Leela,Sen,45,45-54,Male,District-10,CONST-050,PS-050,1,REGISTERED,PENDING,PENDING,,,9.17,9.92,
VOTER000151,synthetic://voter/000151.svg,Mira,Roy,36,35-44,Female,District-01,CONST-001,PS-001,4,REGISTERED,PENDING,PENDING,,,1.12,4.73,
VOTER000152,synthetic://voter/000152.svg,Aarav,Rao,34,25-34,Male,District-02,CONST-002,PS-002,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:31:00,9.17,4.09,
VOTER000153,synthetic://voter/000153.svg,Tara,Bose,24,18-24,Male,District-03,CONST-003,PS-003,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:05:00,6.59,6.36,
VOTER000154,synthetic://voter/000154.svg,Aarav,Joshi,83,75-85,Male,District-04,CONST-004,PS-004,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:29:00,5.56,6.3,
VOTER000155,synthetic://voter/000155.svg,Rohan,Roy,76,75-85,Female,District-05,CONST-005,PS-005,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:51:00,23.32,7.49,
VOTER000156,synthetic://voter/000156.svg,Nila,Shah,80,75-85,Female,District-06,CONST-006,PS-006,1,REGISTERED,PENDING,PENDING,,,0.2,7.59,
VOTER000157,synthetic://voter/000157.svg,Rohan,Shah,26,25-34,Male,District-07,CONST-007,PS-007,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:32:00,4.44,3.56,
VOTER000158,synthetic://voter/000158.svg,Arun,Roy,76,75-85,Female,District-08,CONST-008,PS-008,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:57:00,1.65,7.61,
VOTER000159,synthetic://voter/000159.svg,Rohan,Iyer,73,65-74,Female,District-09,CONST-009,PS-009,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:44:00,8.91,7.96,
VOTER000160,synthetic://voter/000160.svg,Arun,Bose,58,55-64,Female,District-10,CONST-010,PS-010,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:36:00,6.33,3.8,
VOTER000161,synthetic://voter/000161.svg,Sia,Nair,29,25-34,Female,District-01,CONST-011,PS-011,2,REGISTERED,PENDING,PENDING,,,9.98,6.4,
VOTER000162,synthetic://voter/000162.svg,Rohan,Nair,25,25-34,Male,District-02,CONST-012,PS-012,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:05:00,4.92,4.99,
VOTER000163,synthetic://voter/000163.svg,Leela,Malik,24,18-24,Female,District-03,CONST-013,PS-013,4,REGISTERED,PENDING,PENDING,,,5.24,4.48,
VOTER000164,synthetic://voter/000164.svg,Nila,Mehta,37,35-44,Male,District-04,CONST-014,PS-014,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:29:00,8.72,6.93,
VOTER000165,synthetic://voter/000165.svg,Leela,Shah,46,45-54,Female,District-05,CONST-015,PS-015,1,REGISTERED,PENDING,PENDING,,,14.81,1.2,
VOTER000166,synthetic://voter/000166.svg,Nila,Sen,52,45-54,Female,District-06,CONST-016,PS-016,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:47:00,7.36,9.83,
VOTER000167,synthetic://voter/000167.svg,Aarav,Mehta,36,35-44,Female,District-07,CONST-017,PS-017,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:48:00,6.51,6.58,
VOTER000168,synthetic://voter/000168.svg,Leela,Shah,66,65-74,Female,District-08,CONST-018,PS-018,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:32:00,6.22,7.74,
VOTER000169,synthetic://voter/000169.svg,Ishaan,Bose,24,18-24,Male,District-09,CONST-019,PS-019,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:23:00,8.44,5.03,
VOTER000170,synthetic://voter/000170.svg,Mira,Nair,80,75-85,Male,District-10,CONST-020,PS-020,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:44:00,5.89,6.66,
VOTER000171,synthetic://voter/000171.svg,Aarav,Das,32,25-34,Male,District-01,CONST-021,PS-021,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:15:00,6.29,3.3,
VOTER000172,synthetic://voter/000172.svg,Ishaan,Kapoor,25,25-34,Male,District-02,CONST-022,PS-022,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:20:00,7.48,7.37,
VOTER000173,synthetic://voter/000173.svg,Kabir,Joshi,33,25-34,Female,District-03,CONST-023,PS-023,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:29:00,8.35,4.31,
VOTER000174,synthetic://voter/000174.svg,Sia,Sen,82,75-85,Male,District-04,CONST-024,PS-024,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:46:00,6.47,3.85,
VOTER000175,synthetic://voter/000175.svg,Leela,Iyer,20,18-24,Male,District-05,CONST-025,PS-025,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:19:00,11.61,6.78,
VOTER000176,synthetic://voter/000176.svg,Tara,Joshi,55,55-64,Male,District-06,CONST-026,PS-026,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:32:00,12.09,6.08,
VOTER000177,synthetic://voter/000177.svg,Kabir,Mehta,29,25-34,Male,District-07,CONST-027,PS-027,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:50:00,11.93,7.38,
VOTER000178,synthetic://voter/000178.svg,Mira,Malik,57,55-64,Female,District-08,CONST-028,PS-028,3,REGISTERED,PENDING,PENDING,,,9.7,9.9,
VOTER000179,synthetic://voter/000179.svg,Dev,Das,85,75-85,Female,District-09,CONST-029,PS-029,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T18:00:00,11.63,4.56,
VOTER000180,synthetic://voter/000180.svg,Dev,Roy,36,35-44,Male,District-10,CONST-030,PS-030,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:17:00,9.52,7.03,
VOTER000181,synthetic://voter/000181.svg,Leela,Roy,77,75-85,Male,District-01,CONST-031,PS-031,2,REGISTERED,PENDING,PENDING,,,8.68,3.19,
VOTER000182,synthetic://voter/000182.svg,Ishaan,Shah,58,55-64,Female,District-02,CONST-032,PS-032,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:10:00,12.53,6.88,
VOTER000183,synthetic://voter/000183.svg,Nila,Kapoor,63,55-64,Female,District-03,CONST-033,PS-033,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:58:00,6.69,8.24,
VOTER000184,synthetic://voter/000184.svg,Sia,Sen,29,25-34,Male,District-04,CONST-034,PS-034,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:27:00,3.72,5.68,
VOTER000185,synthetic://voter/000185.svg,Tara,Mehta,42,35-44,Male,District-05,CONST-035,PS-035,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:03:00,6.03,6.01,
VOTER000186,synthetic://voter/000186.svg,Tara,Malik,28,25-34,Female,District-06,CONST-036,PS-036,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:28:00,9.88,7.4,
VOTER000187,synthetic://voter/000187.svg,Arun,Shah,64,55-64,Female,District-07,CONST-037,PS-037,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:46:00,7.52,8.21,
VOTER000188,synthetic://voter/000188.svg,Ishaan,Joshi,60,55-64,Female,District-08,CONST-038,PS-038,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:50:00,13.64,7.82,
VOTER000189,synthetic://voter/000189.svg,Arun,Joshi,60,55-64,Male,District-09,CONST-039,PS-039,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:17:00,3.56,1.22,
VOTER000190,synthetic://voter/000190.svg,Arun,Nair,34,25-34,Female,District-10,CONST-040,PS-040,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:25:00,11.74,5.02,
VOTER000191,synthetic://voter/000191.svg,Nila,Kapoor,85,75-85,Female,District-01,CONST-041,PS-041,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:18:00,6.0,3.29,
VOTER000192,synthetic://voter/000192.svg,Dev,Mehta,45,45-54,Male,District-02,CONST-042,PS-042,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:20:00,8.68,4.24,
VOTER000193,synthetic://voter/000193.svg,Aarav,Roy,30,25-34,Male,District-03,CONST-043,PS-043,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:59:00,1.73,4.83,
VOTER000194,synthetic://voter/000194.svg,Dev,Joshi,34,25-34,Male,District-04,CONST-044,PS-044,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:39:00,9.9,7.05,
VOTER000195,synthetic://voter/000195.svg,Leela,Kapoor,23,18-24,Male,District-05,CONST-045,PS-045,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:34:00,7.02,4.22,
VOTER000196,synthetic://voter/000196.svg,Anika,Nair,47,45-54,Male,District-06,CONST-046,PS-046,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:00:00,5.61,9.86,
VOTER000197,synthetic://voter/000197.svg,Rohan,Rao,77,75-85,Female,District-07,CONST-047,PS-047,3,REGISTERED,PENDING,PENDING,,,9.27,3.01,
VOTER000198,synthetic://voter/000198.svg,Nila,Malik,35,35-44,Female,District-08,CONST-048,PS-048,1,REGISTERED,PENDING,PENDING,,,12.95,6.68,
VOTER000199,synthetic://voter/000199.svg,Ishaan,Bose,84,75-85,Female,District-09,CONST-049,PS-049,4,REGISTERED,PENDING,PENDING,,,6.84,9.77,
VOTER000200,synthetic://voter/000200.svg,Aarav,Iyer,73,65-74,Female,District-10,CONST-050,PS-050,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:57:00,14.95,3.44,
VOTER000201,synthetic://voter/000201.svg,Anika,Sen,68,65-74,Male,District-01,CONST-001,PS-001,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:23:00,9.61,13.51,
VOTER000202,synthetic://voter/000202.svg,Dev,Sen,30,25-34,Male,District-02,CONST-002,PS-002,3,REGISTERED,PENDING,PENDING,,,4.03,2.36,
VOTER000203,synthetic://voter/000203.svg,Tara,Shah,78,75-85,Female,District-03,CONST-003,PS-003,3,REGISTERED,PENDING,PENDING,,,12.62,8.67,
VOTER000204,synthetic://voter/000204.svg,Kabir,Iyer,28,25-34,Female,District-04,CONST-004,PS-004,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:23:00,8.91,7.13,
VOTER000205,synthetic://voter/000205.svg,Leela,Bose,54,45-54,Female,District-05,CONST-005,PS-005,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:54:00,10.63,7.03,
VOTER000206,synthetic://voter/000206.svg,Arun,Malik,32,25-34,Female,District-06,CONST-006,PS-006,3,REGISTERED,PENDING,PENDING,,,3.19,5.8,
VOTER000207,synthetic://voter/000207.svg,Rohan,Rao,36,35-44,Female,District-07,CONST-007,PS-007,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:44:00,12.32,5.82,
VOTER000208,synthetic://voter/000208.svg,Kabir,Malik,85,75-85,Female,District-08,CONST-008,PS-008,4,REGISTERED,PENDING,PENDING,,,13.08,7.01,
VOTER000209,synthetic://voter/000209.svg,Nila,Kapoor,67,65-74,Female,District-09,CONST-009,PS-009,3,REGISTERED,PENDING,PENDING,,,12.4,6.44,
VOTER000210,synthetic://voter/000210.svg,Arun,Mehta,63,55-64,Male,District-10,CONST-010,PS-010,3,REGISTERED,PENDING,PENDING,,,4.57,9.03,
VOTER000211,synthetic://voter/000211.svg,Arun,Bose,35,35-44,Male,District-01,CONST-011,PS-011,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:59:00,1.02,4.55,
VOTER000212,synthetic://voter/000212.svg,Tara,Sen,41,35-44,Male,District-02,CONST-012,PS-012,3,REGISTERED,PENDING,PENDING,,,15.1,7.4,
VOTER000213,synthetic://voter/000213.svg,Kabir,Iyer,43,35-44,Male,District-03,CONST-013,PS-013,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:17:00,8.78,6.47,
VOTER000214,synthetic://voter/000214.svg,Arun,Nair,50,45-54,Male,District-04,CONST-014,PS-014,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:48:00,6.32,4.23,
VOTER000215,synthetic://voter/000215.svg,Tara,Iyer,33,25-34,Male,District-05,CONST-015,PS-015,3,REGISTERED,PENDING,PENDING,,,4.48,6.74,
VOTER000216,synthetic://voter/000216.svg,Ishaan,Mehta,41,35-44,Male,District-06,CONST-016,PS-016,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:51:00,0.2,5.88,
VOTER000217,synthetic://voter/000217.svg,Nila,Mehta,28,25-34,Female,District-07,CONST-017,PS-017,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:00:00,11.05,5.75,
VOTER000218,synthetic://voter/000218.svg,Rohan,Rao,59,55-64,Male,District-08,CONST-018,PS-018,3,REGISTERED,PENDING,PENDING,,,6.42,8.86,
VOTER000219,synthetic://voter/000219.svg,Rohan,Kapoor,62,55-64,Female,District-09,CONST-019,PS-019,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:29:00,7.06,1.2,
VOTER000220,synthetic://voter/000220.svg,Sia,Roy,27,25-34,Female,District-10,CONST-020,PS-020,1,REGISTERED,PENDING,PENDING,,,4.21,7.4,
VOTER000221,synthetic://voter/000221.svg,Dev,Mehta,21,18-24,Female,District-01,CONST-021,PS-021,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:35:00,2.69,3.18,
VOTER000222,synthetic://voter/000222.svg,Arun,Bose,64,55-64,Male,District-02,CONST-022,PS-022,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:37:00,9.42,5.61,
VOTER000223,synthetic://voter/000223.svg,Rohan,Nair,65,65-74,Male,District-03,CONST-023,PS-023,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:15:00,10.42,6.41,
VOTER000224,synthetic://voter/000224.svg,Kabir,Iyer,49,45-54,Female,District-04,CONST-024,PS-024,3,REGISTERED,PENDING,PENDING,,,11.06,6.05,
VOTER000225,synthetic://voter/000225.svg,Leela,Kapoor,51,45-54,Male,District-05,CONST-025,PS-025,2,REGISTERED,PENDING,PENDING,,,7.57,4.2,
VOTER000226,synthetic://voter/000226.svg,Mira,Roy,43,35-44,Male,District-06,CONST-026,PS-026,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:35:00,11.17,3.7,
VOTER000227,synthetic://voter/000227.svg,Ishaan,Rao,62,55-64,Female,District-07,CONST-027,PS-027,3,REGISTERED,PENDING,PENDING,,,5.09,5.19,
VOTER000228,synthetic://voter/000228.svg,Anika,Bose,64,55-64,Female,District-08,CONST-028,PS-028,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:22:00,10.43,6.91,
VOTER000229,synthetic://voter/000229.svg,Dev,Shah,64,55-64,Female,District-09,CONST-029,PS-029,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:24:00,3.25,8.98,
VOTER000230,synthetic://voter/000230.svg,Rohan,Iyer,26,25-34,Female,District-10,CONST-030,PS-030,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:58:00,15.09,5.79,
VOTER000231,synthetic://voter/000231.svg,Arun,Malik,34,25-34,Male,District-01,CONST-031,PS-031,4,REGISTERED,PENDING,PENDING,,,5.53,3.75,
VOTER000232,synthetic://voter/000232.svg,Dev,Rao,34,25-34,Male,District-02,CONST-032,PS-032,3,REGISTERED,PENDING,PENDING,,,9.53,2.43,
VOTER000233,synthetic://voter/000233.svg,Dev,Kapoor,82,75-85,Female,District-03,CONST-033,PS-033,3,REGISTERED,PENDING,PENDING,,,10.43,6.22,
VOTER000234,synthetic://voter/000234.svg,Ishaan,Mehta,38,35-44,Male,District-04,CONST-034,PS-034,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:51:00,7.42,3.66,
VOTER000235,synthetic://voter/000235.svg,Leela,Malik,43,35-44,Female,District-05,CONST-035,PS-035,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:10:00,6.34,5.41,
VOTER000236,synthetic://voter/000236.svg,Arun,Shah,82,75-85,Male,District-06,CONST-036,PS-036,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:55:00,3.76,4.07,
VOTER000237,synthetic://voter/000237.svg,Arun,Shah,23,18-24,Male,District-07,CONST-037,PS-037,2,REGISTERED,PENDING,PENDING,,,9.66,5.93,
VOTER000238,synthetic://voter/000238.svg,Tara,Roy,44,35-44,Male,District-08,CONST-038,PS-038,4,REGISTERED,PENDING,PENDING,,,3.21,7.51,
VOTER000239,synthetic://voter/000239.svg,Tara,Mehta,56,55-64,Female,District-09,CONST-039,PS-039,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:04:00,10.55,2.37,
VOTER000240,synthetic://voter/000240.svg,Dev,Nair,38,35-44,Male,District-10,CONST-040,PS-040,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:21:00,5.58,5.96,
VOTER000241,synthetic://voter/000241.svg,Kabir,Mehta,62,55-64,Male,District-01,CONST-041,PS-041,2,REGISTERED,PENDING,PENDING,,,11.15,7.49,
VOTER000242,synthetic://voter/000242.svg,Aarav,Kapoor,48,45-54,Male,District-02,CONST-042,PS-042,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:39:00,8.05,7.6,
VOTER000243,synthetic://voter/000243.svg,Leela,Joshi,71,65-74,Male,District-03,CONST-043,PS-043,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:35:00,10.04,4.74,
VOTER000244,synthetic://voter/000244.svg,Tara,Kapoor,42,35-44,Male,District-04,CONST-044,PS-044,5,REGISTERED,PENDING,PENDING,,,3.35,5.83,
VOTER000245,synthetic://voter/000245.svg,Anika,Shah,20,18-24,Male,District-05,CONST-045,PS-045,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:06:00,4.76,7.45,
VOTER000246,synthetic://voter/000246.svg,Ishaan,Malik,24,18-24,Female,District-06,CONST-046,PS-046,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:01:00,0.2,5.96,
VOTER000247,synthetic://voter/000247.svg,Nila,Sen,31,25-34,Male,District-07,CONST-047,PS-047,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:52:00,13.41,3.19,
VOTER000248,synthetic://voter/000248.svg,Rohan,Malik,24,18-24,Male,District-08,CONST-048,PS-048,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:15:00,10.22,8.66,
VOTER000249,synthetic://voter/000249.svg,Dev,Mehta,53,45-54,Male,District-09,CONST-049,PS-049,2,REGISTERED,PENDING,PENDING,,,4.27,3.49,
VOTER000250,synthetic://voter/000250.svg,Dev,Das,65,65-74,Male,District-10,CONST-050,PS-050,1,REGISTERED,PENDING,PENDING,,,3.13,10.61,
VOTER000251,synthetic://voter/000251.svg,Kabir,Bose,82,75-85,Female,District-01,CONST-001,PS-001,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:05:00,14.84,6.72,
VOTER000252,synthetic://voter/000252.svg,Leela,Joshi,83,75-85,Male,District-02,CONST-002,PS-002,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:42:00,11.74,4.92,
VOTER000253,synthetic://voter/000253.svg,Ishaan,Bose,61,55-64,Female,District-03,CONST-003,PS-003,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:36:00,3.54,5.63,
VOTER000254,synthetic://voter/000254.svg,Sia,Joshi,65,65-74,Female,District-04,CONST-004,PS-004,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:15:00,11.77,7.38,
VOTER000255,synthetic://voter/000255.svg,Leela,Das,78,75-85,Female,District-05,CONST-005,PS-005,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:52:00,2.12,1.2,
VOTER000256,synthetic://voter/000256.svg,Dev,Roy,79,75-85,Female,District-06,CONST-006,PS-006,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T13:29:00,4.38,3.38,
VOTER000257,synthetic://voter/000257.svg,Nila,Iyer,22,18-24,Female,District-07,CONST-007,PS-007,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:31:00,7.56,4.31,
VOTER000258,synthetic://voter/000258.svg,Tara,Joshi,70,65-74,Female,District-08,CONST-008,PS-008,4,REGISTERED,PENDING,PENDING,,,2.27,8.01,
VOTER000259,synthetic://voter/000259.svg,Kabir,Iyer,35,35-44,Male,District-09,CONST-009,PS-009,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:09:00,0.2,2.63,
VOTER000260,synthetic://voter/000260.svg,Sia,Kapoor,40,35-44,Male,District-10,CONST-010,PS-010,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T17:58:00,3.23,5.18,
VOTER000261,synthetic://voter/000261.svg,Ishaan,Kapoor,42,35-44,Female,District-01,CONST-011,PS-011,2,REGISTERED,PENDING,PENDING,,,7.76,7.79,
VOTER000262,synthetic://voter/000262.svg,Ishaan,Mehta,80,75-85,Male,District-02,CONST-012,PS-012,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:40:00,2.71,10.35,
VOTER000263,synthetic://voter/000263.svg,Ishaan,Sen,68,65-74,Male,District-03,CONST-013,PS-013,4,REGISTERED,PENDING,PENDING,,,15.68,4.58,
VOTER000264,synthetic://voter/000264.svg,Anika,Das,28,25-34,Male,District-04,CONST-014,PS-014,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:10:00,5.38,6.45,
VOTER000265,synthetic://voter/000265.svg,Aarav,Roy,52,45-54,Female,District-05,CONST-015,PS-015,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:08:00,4.23,3.68,
VOTER000266,synthetic://voter/000266.svg,Arun,Rao,47,45-54,Female,District-06,CONST-016,PS-016,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:42:00,2.69,7.78,
VOTER000267,synthetic://voter/000267.svg,Arun,Das,38,35-44,Male,District-07,CONST-017,PS-017,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:08:00,16.31,3.84,
VOTER000268,synthetic://voter/000268.svg,Anika,Malik,59,55-64,Female,District-08,CONST-018,PS-018,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:47:00,15.1,7.29,
VOTER000269,synthetic://voter/000269.svg,Rohan,Bose,40,35-44,Female,District-09,CONST-019,PS-019,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T07:37:00,13.52,1.2,
VOTER000270,synthetic://voter/000270.svg,Mira,Nair,55,55-64,Male,District-10,CONST-020,PS-020,1,REGISTERED,PENDING,PENDING,,,13.83,5.98,
VOTER000271,synthetic://voter/000271.svg,Dev,Malik,76,75-85,Male,District-01,CONST-021,PS-021,2,REGISTERED,PENDING,PENDING,,,3.68,5.05,
VOTER000272,synthetic://voter/000272.svg,Arun,Kapoor,52,45-54,Female,District-02,CONST-022,PS-022,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:49:00,10.3,6.73,
VOTER000273,synthetic://voter/000273.svg,Anika,Rao,19,18-24,Male,District-03,CONST-023,PS-023,4,REGISTERED,PENDING,PENDING,,,9.78,2.79,
VOTER000274,synthetic://voter/000274.svg,Dev,Bose,72,65-74,Male,District-04,CONST-024,PS-024,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:09:00,13.74,7.65,
VOTER000275,synthetic://voter/000275.svg,Nila,Kapoor,49,45-54,Female,District-05,CONST-025,PS-025,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T11:33:00,5.0,7.54,
VOTER000276,synthetic://voter/000276.svg,Tara,Kapoor,51,45-54,Female,District-06,CONST-026,PS-026,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:01:00,7.87,5.0,
VOTER000277,synthetic://voter/000277.svg,Ishaan,Joshi,69,65-74,Female,District-07,CONST-027,PS-027,2,REGISTERED,PENDING,PENDING,,,16.18,3.47,
VOTER000278,synthetic://voter/000278.svg,Dev,Bose,55,55-64,Male,District-08,CONST-028,PS-028,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:09:00,10.32,11.73,
VOTER000279,synthetic://voter/000279.svg,Arun,Das,71,65-74,Female,District-09,CONST-029,PS-029,5,REGISTERED,PENDING,PENDING,,,14.43,3.7,
VOTER000280,synthetic://voter/000280.svg,Mira,Sen,28,25-34,Female,District-10,CONST-030,PS-030,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T16:37:00,4.48,5.4,
VOTER000281,synthetic://voter/000281.svg,Sia,Shah,37,35-44,Male,District-01,CONST-031,PS-031,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:30:00,11.17,3.75,
VOTER000282,synthetic://voter/000282.svg,Dev,Malik,29,25-34,Male,District-02,CONST-032,PS-032,3,REGISTERED,PENDING,PENDING,,,7.06,6.07,
VOTER000283,synthetic://voter/000283.svg,Sia,Sen,76,75-85,Male,District-03,CONST-033,PS-033,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T12:15:00,2.55,4.5,
VOTER000284,synthetic://voter/000284.svg,Aarav,Iyer,50,45-54,Male,District-04,CONST-034,PS-034,1,REGISTERED,PENDING,PENDING,,,8.25,2.65,
VOTER000285,synthetic://voter/000285.svg,Aarav,Kapoor,26,25-34,Male,District-05,CONST-035,PS-035,1,REGISTERED,PROCESSED,PENDING,,2026-01-15T15:03:00,16.67,7.68,
VOTER000286,synthetic://voter/000286.svg,Arun,Iyer,41,35-44,Male,District-06,CONST-036,PS-036,2,REGISTERED,PENDING,PENDING,,,9.55,1.2,
VOTER000287,synthetic://voter/000287.svg,Arun,Roy,66,65-74,Female,District-07,CONST-037,PS-037,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:22:00,11.95,4.64,
VOTER000288,synthetic://voter/000288.svg,Sia,Das,62,55-64,Female,District-08,CONST-038,PS-038,4,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:10:00,12.59,5.69,
VOTER000289,synthetic://voter/000289.svg,Rohan,Malik,20,18-24,Male,District-09,CONST-039,PS-039,2,REGISTERED,PENDING,PENDING,,,1.89,6.68,
VOTER000290,synthetic://voter/000290.svg,Aarav,Roy,47,45-54,Male,District-10,CONST-040,PS-040,3,REGISTERED,PROCESSED,PENDING,,2026-01-15T08:55:00,6.48,7.39,
VOTER000291,synthetic://voter/000291.svg,Leela,Roy,20,18-24,Female,District-01,CONST-041,PS-041,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T14:37:00,13.54,7.12,
VOTER000292,synthetic://voter/000292.svg,Anika,Sen,49,45-54,Female,District-02,CONST-042,PS-042,2,REGISTERED,PENDING,PENDING,,,5.89,6.81,
VOTER000293,synthetic://voter/000293.svg,Leela,Nair,82,75-85,Male,District-03,CONST-043,PS-043,2,REGISTERED,PENDING,PENDING,,,9.33,11.12,
VOTER000294,synthetic://voter/000294.svg,Rohan,Kapoor,48,45-54,Male,District-04,CONST-044,PS-044,5,REGISTERED,PROCESSED,PENDING,,2026-01-15T10:46:00,12.24,8.56,
VOTER000295,synthetic://voter/000295.svg,Arun,Roy,25,25-34,Male,District-05,CONST-045,PS-045,2,REGISTERED,PROCESSED,PENDING,,2026-01-15T09:59:00,2.66,3.67,
